kf_mgkg,frequency_thz,eps_real
91,1.91,1.338175675615693
91,1.915,1.3336793210261129
91,1.92,1.3381482296587857
91,1.925,1.3400300085765153
91,1.93,1.3374106145627782
91,1.935,1.3419509826388638
91,1.94,1.3417341507205391
91,1.945,1.3371066552422863
91,1.95,1.3367085199343511
91,1.955,1.3380120209614361
91,1.96,1.3373729794221303
91,1.965,1.3402608576832857
91,1.97,1.3411387815279048
91,1.975,1.3400288182002067
91,1.98,1.340049881700524
91,1.985,1.3381838358830385
91,1.99,1.337935708504512
91,1.995,1.3364919635907688
91,2.0,1.3438257590748857
99,0.5,1.4051884330517816
99,0.505,1.4045134431833677
99,0.51,1.4015538964329515
99,0.515,1.399569400947183
99,0.52,1.4015508815979982
99,0.525,1.4024627828425542
99,0.53,1.4027522800125296
99,0.535,1.4053284845837954
99,0.54,1.4029386264341928
99,0.545,1.405572971703255
99,0.55,1.4053416134885053
99,0.555,1.4059374904372264
99,0.56,1.4041038593253992
99,0.565,1.4064113808617553
99,0.5700000000000001,1.4049935745430182
99,0.575,1.4052156076925373
99,0.58,1.4044614642955187
99,0.585,1.4046721419368173
99,0.59,1.4056498869218335
99,0.595,1.4068727419613958
99,0.6,1.4035812778449037
99,0.605,1.4047000780574765
99,0.61,1.405672004496978
99,0.615,1.4083835474225652
99,0.62,1.4057785189573961
99,0.625,1.4074230333243165
99,0.63,1.4082084203094414
99,0.635,1.4061150423728743
99,0.64,1.409978424309033
99,0.645,1.4038385938493128
99,0.65,1.4029714156004036
99,0.655,1.4035692921618697
99,0.66,1.4044000234307177
99,0.665,1.405062328819497
99,0.67,1.4058741429865333
99,0.675,1.4074949765011961
99,0.6799999999999999,1.405496826455363
99,0.685,1.405373140157692
99,0.69,1.408170752206621
99,0.6950000000000001,1.40634348770784
99,0.7,1.4073536227615129
99,0.7050000000000001,1.4057868041806494
99,0.71,1.403670398601894
99,0.715,1.4067142332442668
99,0.72,1.4065597210153757
99,0.725,1.4077646035210283
99,0.73,1.4068492933877783
99,0.735,1.404806266690108
99,0.74,1.4104447836793896
99,0.745,1.4037445201615424
99,0.75,1.4021157061158407
99,0.755,1.405070523173363
99,0.76,1.405310145062453
99,0.765,1.4077958009328793
99,0.77,1.4050827142833668
99,0.775,1.406431587051769
99,0.78,1.4069408902620977
99,0.785,1.4079703664214944
99,0.79,1.4021780206883907
99,0.7949999999999999,1.4066781357095195
99,0.8,1.4029515028910138
99,0.8049999999999999,1.4086095144527264
99,0.81,1.40387196630764
99,0.815,1.4039325208212114
99,0.8200000000000001,1.4067751430842832
99,0.825,1.405294842884002
99,0.8300000000000001,1.4049794049739628
99,0.835,1.4068017693326929
99,0.8400000000000001,1.4036928855234698
99,0.845,1.4032399529449837
99,0.8500000000000001,1.4070836375512512
99,0.855,1.4030437858174427
99,0.86,1.404672708504116
99,0.865,1.401001317149549
99,0.87,1.4037690505329863
99,0.875,1.402835977161916
99,0.88,1.4043557023064341
99,0.885,1.4086829160905696
99,0.89,1.398220999558342
99,0.895,1.4003276875574664
99,0.9,1.401683808093636
99,0.905,1.4025957963037043
99,0.91,1.3984021491053922
99,0.915,1.4016288334315268
99,0.9199999999999999,1.3994308453731599
99,0.925,1.4013846221038952
99,0.9299999999999999,1.3986178992361715
99,0.935,1.4075575934510565
99,0.94,1.400904830864374
99,0.9450000000000001,1.4018431663087485
99,0.95,1.3940414790167197
99,0.9550000000000001,1.397493828973144
99,0.96,1.3987831100716577
99,0.9650000000000001,1.4030964375731765
99,0.97,1.3965106463287051
99,0.9750000000000001,1.3991893166581142
99,0.98,1.3957105244089067
99,0.985,1.397296289728023
99,0.99,1.392572579698225
99,0.995,1.3922283615958888
99,1.0,1.394719947556145
99,1.005,1.398355542228499
99,1.01,1.3980404445999712
99,1.0150000000000001,1.395126878721016
99,1.02,1.3920897496390972
99,1.025,1.3976937003919736
99,1.03,1.3936878496196548
99,1.0350000000000001,1.391946286081758
99,1.04,1.3928926354695579
99,1.045,1.3928680339788975
99,1.05,1.3974013126291436
99,1.0550000000000002,1.3927452526217927
99,1.06,1.3911281130324835
99,1.065,1.3909669033782524
99,1.07,1.3878569134320873
99,1.0750000000000002,1.3944557256188954
99,1.08,1.3886251038748405
99,1.085,1.3909535465614284
99,1.0899999999999999,1.387857177121843
99,1.095,1.3879850019010405
99,1.1,1.3841853937567679
99,1.105,1.38943685083552
99,1.1099999999999999,1.3943902541582018
99,1.115,1.393022243436456
99,1.12,1.389228880020797
99,1.125,1.391377445095397
99,1.13,1.385585819676914
99,1.135,1.3843407507831393
99,1.1400000000000001,1.3897215152223097
99,1.145,1.3848473227103357
99,1.15,1.39147707027679
99,1.155,1.3893282002674048
99,1.1600000000000001,1.3826854296060878
99,1.165,1.3842991618180962
99,1.17,1.3839959932479233
99,1.175,1.386475775493044
99,1.1800000000000002,1.3833097069486886
99,1.185,1.3838776723455715
99,1.19,1.3798820424875105
99,1.195,1.3873882859449806
99,1.2000000000000002,1.3852700155001594
99,1.205,1.3829693380432737
99,1.21,1.3785181692172697
99,1.2149999999999999,1.3826305788198652
99,1.22,1.3894153888845495
99,1.225,1.3827197140929313
99,1.23,1.38452826542086
99,1.2349999999999999,1.3758135831371778
99,1.24,1.3801777681438454
99,1.245,1.380113684793097
99,1.25,1.3831661676408338
99,1.255,1.37777871390205
99,1.26,1.382129521291137
99,1.2650000000000001,1.3825125810893462
99,1.27,1.3798171625810474
99,1.275,1.378950077460745
99,1.28,1.3803131009798495
99,1.2850000000000001,1.3764241221459996
99,1.29,1.3747865765291893
99,1.295,1.374348232928834
99,1.3,1.378833622784366
99,1.3050000000000002,1.377539604715472
99,1.31,1.3777516805616055
99,1.315,1.3765380251363222
99,1.32,1.37753330942773
99,1.3250000000000002,1.3823093566200684
99,1.33,1.376743854620392
99,1.335,1.3751177292086225
99,1.3399999999999999,1.374219978845606
99,1.345,1.3747722018638846
99,1.35,1.3784599460972184
99,1.355,1.3764182721576055
99,1.3599999999999999,1.375906188261119
99,1.365,1.3762769916110236
99,1.37,1.3731397564179872
99,1.375,1.3744163069362718
99,1.38,1.3755948911967597
99,1.385,1.3755174523528895
99,1.3900000000000001,1.3771385203126079
99,1.395,1.378691944914765
99,1.4,1.3747736269330884
99,1.405,1.3772056870394476
99,1.4100000000000001,1.377367242074601
99,1.415,1.3748932594041279
99,1.42,1.3777568887941565
99,1.425,1.37883635963588
99,1.4300000000000002,1.3723734099874136
99,1.435,1.3774843463413142
99,1.44,1.3774900431705182
99,1.445,1.3772888089659443
99,1.4500000000000002,1.3727279736364688
99,1.455,1.379080991526662
99,1.46,1.3762871800900929
99,1.4649999999999999,1.374659536038782
99,1.47,1.3728189967319788
99,1.475,1.3778466697814695
99,1.48,1.3764304518412946
99,1.4849999999999999,1.3735184962816431
99,1.49,1.3811017787088389
99,1.495,1.374020803188804
99,1.5,1.3788569200893275
99,1.5050000000000001,1.3748743378733956
99,1.51,1.376892717895546
99,1.5150000000000001,1.3791482837335904
99,1.52,1.3769545320367271
99,1.525,1.379063745515436
99,1.53,1.3778907082561282
99,1.535,1.3817221746306438
99,1.54,1.3799139577091977
99,1.545,1.3794616725567097
99,1.55,1.3765671540697035
99,1.555,1.3774615542097293
99,1.56,1.379135924217699
99,1.565,1.3829991300382996
99,1.57,1.3826373058784314
99,1.575,1.3794717797046732
99,1.58,1.3820650380417665
99,1.585,1.3796810920501574
99,1.59,1.3799956658279322
99,1.595,1.3797302971293695
99,1.6,1.3789394127718713
99,1.605,1.3810951980204607
99,1.61,1.387683036551424
99,1.615,1.379380290889573
99,1.62,1.3830864496827362
99,1.625,1.3825658261336824
99,1.6300000000000001,1.38058100821585
99,1.635,1.3825102953418644
99,1.6400000000000001,1.3796063096725144
99,1.645,1.3811697434454808
99,1.6500000000000001,1.384560633042101
99,1.655,1.3849885506968571
99,1.66,1.3811094149466088
99,1.665,1.3808230890885909
99,1.67,1.37803442054038
99,1.675,1.3833167026563122
99,1.68,1.3801570690825558
99,1.685,1.379472229188167
99,1.69,1.3822408609343844
99,1.695,1.3816748927784093
99,1.7,1.3782373460363664
99,1.705,1.384841326974726
99,1.71,1.3777440556674836
99,1.715,1.3778822617038369
99,1.72,1.384380670064936
99,1.725,1.3813052087875939
99,1.73,1.3778014824622447
99,1.735,1.3847046132615504
99,1.74,1.3843758448071128
99,1.745,1.3817005473108808
99,1.75,1.3819960812463004
99,1.7550000000000001,1.3826871382286459
99,1.76,1.3842847043914213
99,1.7650000000000001,1.3819126187435489
99,1.77,1.379464519152251
99,1.7750000000000001,1.3819940501328205
99,1.78,1.3809462633884009
99,1.785,1.3781355790405605
99,1.79,1.3809340356771398
99,1.795,1.379516099503568
99,1.8,1.3823790075272584
99,1.805,1.3850651686537518
99,1.81,1.3832610804017094
99,1.815,1.3890392961073834
99,1.82,1.3830398384507214
99,1.825,1.3822382502871209
99,1.83,1.3795204170950275
99,1.835,1.3838615159224772
99,1.84,1.3825240427795569
99,1.845,1.377421003090102
99,1.85,1.3797991847003985
99,1.855,1.3829351660830804
99,1.86,1.3800515141650942
99,1.865,1.3821218028307882
99,1.87,1.3814982394749666
99,1.875,1.3859777181823378
99,1.8800000000000001,1.3769447874494922
99,1.885,1.3800971402018312
99,1.8900000000000001,1.3770044162887243
99,1.895,1.3779522393132426
99,1.9000000000000001,1.3849202044971216
99,1.905,1.3821762895062695
99,1.91,1.3811687225662281
99,1.915,1.3793343010996668
99,1.92,1.3793624033276963
99,1.925,1.3841826913049553
99,1.93,1.3762552791724723
99,1.935,1.3818793310788042
99,1.94,1.3812018400481205
99,1.945,1.3758982658258174
99,1.95,1.3785340489276914
99,1.955,1.3759373895449323
99,1.96,1.3775835269633596
99,1.965,1.3794186546660805
99,1.97,1.3776986030679899
99,1.975,1.3797769452235888
99,1.98,1.378311540727354
99,1.985,1.3704989865373298
99,1.99,1.3778938106824532
99,1.995,1.372337889369385
99,2.0,1.3678725107198508
113,0.5,1.6244446068068599
113,0.505,1.6240252543866966
113,0.51,1.6306363596041626
113,0.515,1.6280781116871228
113,0.52,1.6276886704971778
113,0.525,1.6257288916649186
113,0.53,1.6278997490850302
113,0.535,1.6240005236441124
113,0.54,1.6284889017884736
113,0.545,1.6245469088269322
113,0.55,1.6253140880323165
113,0.555,1.626437176037938
113,0.56,1.6239307181660758
113,0.565,1.6331906812240828
113,0.5700000000000001,1.6262402015136603
113,0.575,1.6246473465751678
113,0.58,1.6233039693100286
113,0.585,1.623986382882635
113,0.59,1.625468335632407
113,0.595,1.626921326325918
113,0.6,1.6217462603898303
113,0.605,1.624254492726788
113,0.61,1.629943268022386
113,0.615,1.6260761627347238
113,0.62,1.625251424710319
113,0.625,1.6241529523307863
113,0.63,1.6244503354602264
113,0.635,1.625283724280648
113,0.64,1.628328614814797
113,0.645,1.6280940502345123
113,0.65,1.6232107596249412
113,0.655,1.622242269414261
113,0.66,1.6255418731493911
113,0.665,1.6227307699126887
113,0.67,1.626458710805576
113,0.675,1.6266435094470502
113,0.6799999999999999,1.6217959810036422
113,0.685,1.6181854028231815
113,0.69,1.6198165038026073
113,0.6950000000000001,1.6228182512215168
113,0.7,1.619894699804186
113,0.7050000000000001,1.6234460631353136
113,0.71,1.6229717579705125
113,0.715,1.6223349234551032
113,0.72,1.6216278784823448
113,0.725,1.6200217893252873
113,0.73,1.62303582651143
113,0.735,1.6164702395118231
113,0.74,1.6221454928224746
113,0.745,1.6265745548497978
113,0.75,1.6237947746096022
113,0.755,1.6203160204864897
113,0.76,1.6193071345416479
113,0.765,1.6207181168953058
113,0.77,1.619118769482892
113,0.775,1.623329845595128
113,0.78,1.617472010368933
113,0.785,1.618125529865009
113,0.79,1.6153105313288734
113,0.7949999999999999,1.6194472609866644
113,0.8,1.613701739918873
113,0.8049999999999999,1.6194167306998435
113,0.81,1.618408677950543
113,0.815,1.6135193316459095
113,0.8200000000000001,1.6174143622155253
113,0.825,1.6154136073852599
113,0.8300000000000001,1.6143615641281954
113,0.835,1.6120468362368516
113,0.8400000000000001,1.6109798344752422
113,0.845,1.6110724904796092
113,0.8500000000000001,1.6101536105921364
113,0.855,1.6141106357516575
113,0.86,1.6111255314213337
113,0.865,1.6186224868728833
113,0.87,1.613887136132795
113,0.875,1.6154931999629945
113,0.88,1.6105428213561974
113,0.885,1.6158201645808108
113,0.89,1.61045145441601
113,0.895,1.6136839201395958
113,0.9,1.6117189380949504
113,0.905,1.612260838781135
113,0.91,1.6072282086003093
113,0.915,1.6074157038616392
113,0.9199999999999999,1.6117781331694678
113,0.925,1.6102077361712201
113,0.9299999999999999,1.607242722377913
113,0.935,1.6098466597822236
113,0.94,1.6082580044657753
113,0.9450000000000001,1.6062066580210252
113,0.95,1.612432808637763
113,0.9550000000000001,1.6012217968309468
113,0.96,1.6059056277213495
113,0.9650000000000001,1.6084514380688812
113,0.97,1.6069867479228557
113,0.9750000000000001,1.6105404679795932
113,0.98,1.6067499589575482
113,0.985,1.6062294030797681
113,0.99,1.6030351050492873
113,0.995,1.6083704587196386
113,1.0,1.6024775810111145
113,1.005,1.6027953108024138
113,1.01,1.6024810358016874
113,1.0150000000000001,1.6046528367304367
113,1.02,1.6012703308221288
113,1.025,1.6022818746484093
113,1.03,1.600862962425089
113,1.0350000000000001,1.59748213313499
113,1.04,1.599877554241054
113,1.045,1.6064380193763832
113,1.05,1.6000374883766886
113,1.0550000000000002,1.6011790167101552
113,1.06,1.6069668728234057
113,1.065,1.5982878908548543
113,1.07,1.601765479891734
113,1.0750000000000002,1.6027883426464562
113,1.08,1.5971209572232985
113,1.085,1.6031646745009034
113,1.0899999999999999,1.6013078186706042
113,1.095,1.5958453591870359
113,1.1,1.598806381454807
113,1.105,1.5953630863167394
113,1.1099999999999999,1.6052450845631585
113,1.115,1.6033428319307663
113,1.12,1.5978877971322865
113,1.125,1.5959623735029587
113,1.13,1.5986163151299888
113,1.135,1.5944639005943437
113,1.1400000000000001,1.5965656511084187
113,1.145,1.5942245381652098
113,1.15,1.5962264284664391
113,1.155,1.5977800917208616
113,1.1600000000000001,1.597426515981132
113,1.165,1.5983044696448443
113,1.17,1.595100058861607
113,1.175,1.59846671002993
113,1.1800000000000002,1.5963974016795586
113,1.185,1.5969590078446567
113,1.19,1.5997422286082392
113,1.195,1.5960169844549845
113,1.2000000000000002,1.5934245520624122
113,1.205,1.59749068402121
113,1.21,1.593128898659961
113,1.2149999999999999,1.5958789005191325
113,1.22,1.5954921193560925
113,1.225,1.5903256752667174
113,1.23,1.5919662785270017
113,1.2349999999999999,1.5932130316700341
113,1.24,1.5963667075616281
113,1.245,1.5977677972677238
113,1.25,1.5956768418449363
113,1.255,1.6013175753787598
113,1.26,1.5975570617151342
113,1.2650000000000001,1.591664962253462
113,1.27,1.597134345102006
113,1.275,1.5930680628075347
113,1.28,1.5936352376697547
113,1.2850000000000001,1.5949241781090282
113,1.29,1.5950847280748472
113,1.295,1.5965740382169533
113,1.3,1.5976934719298088
113,1.3050000000000002,1.5986223681639586
113,1.31,1.5945076086539824
113,1.315,1.5962123687818384
113,1.32,1.5989974588238596
113,1.3250000000000002,1.5933755043847115
113,1.33,1.598729101531841
113,1.335,1.5981335669824306
113,1.3399999999999999,1.5954961817799649
113,1.345,1.5995251568529276
113,1.35,1.597616882539932
113,1.355,1.5984646298774106
113,1.3599999999999999,1.6007833018635524
113,1.365,1.596667123996545
113,1.37,1.594167582486362
113,1.375,1.5959704978751852
113,1.38,1.5944945087203202
113,1.385,1.5998552123945877
113,1.3900000000000001,1.5965158016549927
113,1.395,1.5964568764013332
113,1.4,1.5960864014988498
113,1.405,1.6005654167724408
113,1.4100000000000001,1.5986687424802395
113,1.415,1.599962524706641
113,1.42,1.5987357623894216
113,1.425,1.5964337203570802
113,1.4300000000000002,1.5961076307343482
113,1.435,1.601522951573276
113,1.44,1.5979303950443027
113,1.445,1.6004479337232789
113,1.4500000000000002,1.596029822593177
113,1.455,1.59824802282786
113,1.46,1.597711815229117
113,1.4649999999999999,1.5970861382380894
113,1.47,1.6007577541023446
113,1.475,1.6016212880727523
113,1.48,1.5989246483247972
113,1.4849999999999999,1.604915934171693
113,1.49,1.5997131841423462
113,1.495,1.595862435771606
113,1.5,1.6012893499799141
113,1.5050000000000001,1.5968647743109843
113,1.51,1.5992316686679895
113,1.5150000000000001,1.6009523372176582
113,1.52,1.60324812733601
113,1.525,1.6018515982227575
113,1.53,1.5987362947756725
113,1.535,1.6038151591357104
113,1.54,1.6013245861779868
113,1.545,1.6039633339528079
113,1.55,1.6040998605884131
113,1.555,1.600933637653407
113,1.56,1.5991422941895876
113,1.565,1.6027413384851255
113,1.57,1.6012167105620085
113,1.575,1.600894057503721
113,1.58,1.601461880640791
113,1.585,1.5990124528878233
113,1.59,1.5986128379178584
113,1.595,1.5998466995555685
113,1.6,1.601561846347745
113,1.605,1.600396796494824
113,1.61,1.6027406863247553
113,1.615,1.603012636990832
113,1.62,1.6022160259485256
113,1.625,1.5986081715250233
113,1.6300000000000001,1.5974391218826876
113,1.635,1.5986202167040116
113,1.6400000000000001,1.5980627616115615
113,1.645,1.6029911560588563
113,1.6500000000000001,1.6028627340168635
113,1.655,1.5967182975088086
113,1.66,1.59971365020898
113,1.665,1.6002963381373358
113,1.67,1.5983896797721708
113,1.675,1.4397185370775518
113,1.68,1.4382389410956928
113,1.685,1.4391880878966166
113,1.69,1.4401350522984608
113,1.695,1.4408898738219302
113,1.7,1.437893153279384
113,1.705,1.4415522814978377
113,1.71,1.4375020082218555
113,1.715,1.438572318260468
113,1.72,1.438794029325227
113,1.725,1.4368344606295853
113,1.73,1.4401131650399848
113,1.735,1.4371504454996937
113,1.74,1.4362775457909394
113,1.745,1.4425725956301834
113,1.75,1.4375454763732487
113,1.7550000000000001,1.4369688535003446
113,1.76,1.4320651932900839
113,1.7650000000000001,1.4371696820874211
113,1.77,1.4411520673588194
113,1.7750000000000001,1.4362244475248516
113,1.78,1.4361057331318225
113,1.785,1.4385637497077957
113,1.79,1.4385291759848535
113,1.795,1.43906237543702
113,1.8,1.4376042711421304
113,1.805,1.4351198345196385
113,1.81,1.433802957130427
113,1.815,1.4368133037872721
113,1.82,1.4365196142872065
113,1.825,1.4362799529385766
113,1.83,1.4331763840568479
113,1.835,1.4334341075368502
113,1.84,1.4382685341187882
113,1.845,1.4332873867009153
113,1.85,1.4355579392316686
113,1.855,1.433843911343679
113,1.86,1.4293977270470526
113,1.865,1.434763964126643
113,1.87,1.4305417479319407
113,1.875,1.4369278027016448
113,1.8800000000000001,1.4317148147572425
113,1.885,1.4308286119471603
113,1.8900000000000001,1.4316972148565072
113,1.895,1.431805602569034
113,1.9000000000000001,1.4306605785358937
113,1.905,1.430572774075264
113,1.91,1.4338343095015356
113,1.915,1.4313150774367918
113,1.92,1.4325470279636727
113,1.925,1.4306607623718088
113,1.93,1.4317062139116112
113,1.935,1.4283314384223684
113,1.94,1.433513858689839
113,1.945,1.4271765930512337
113,1.95,1.424859862861363
113,1.955,1.4255365543418563
113,1.96,1.426167048276859
113,1.965,1.4276687383221152
113,1.97,1.4323351959736175
113,1.975,1.424798281304299
113,1.98,1.429362618862499
113,1.985,1.4250194803284544
113,1.99,1.430445637258364
113,1.995,1.4282593862804132
113,2.0,1.4311934936371218
