day,has_kf_reference,kf_mgkg,frequency_thz,eps_real_mean,eps_real_sd,n_scans,eps_real_sem
15,True,99.0,0.64,1.4144814899479399,0.09986018751576455,130,0.008758317827020499
15,True,99.0,0.65,1.415614248149838,0.09897161817201165,130,0.008680385140155612
15,True,99.0,0.66,1.4136834866363928,0.09991800580856346,130,0.008763388826756691
15,True,99.0,0.67,1.4123411780096229,0.10155893493311233,130,0.008907307831536695
15,True,99.0,0.68,1.4079507988408675,0.10437468504352816,130,0.009154265453007182
15,True,99.0,0.69,1.4058791180092465,0.10758566410144596,130,0.009435886946264556
15,True,99.0,0.7,1.402308724963211,0.1099456152799356,130,0.009642868356891297
15,True,99.0,0.71,1.4001288655417594,0.11168053600334493,130,0.009795030970224107
15,True,99.0,0.72,1.3984975345448807,0.11189911843581074,130,0.009814201917751486
15,True,99.0,0.73,1.3998985161171276,0.11103691167858656,130,0.009738581382679069
15,True,99.0,0.74,1.4000659818103487,0.10854449546151523,130,0.009519982019615738
15,True,99.0,0.75,1.4035867055297424,0.1062599318912288,130,0.009319612539622097
15,True,99.0,0.76,1.4054280703813251,0.10336378604834884,130,0.009065603745964037
15,True,99.0,0.77,1.409143563209106,0.10045811237751898,130,0.008810759306514976
15,True,99.0,0.78,1.40964500202289,0.09837954584908651,130,0.008628456962272489
15,True,99.0,0.79,1.4125324655172093,0.0965912258483099,130,0.00847161092249566
15,True,99.0,0.8,1.4118569930178761,0.09631668378650571,130,0.008447531990801416
15,True,99.0,0.81,1.4121554125856963,0.09641740619295032,130,0.00845636593023103
15,True,99.0,0.82,1.4093545859123293,0.09822566662484407,130,0.00861496086150983
15,True,99.0,0.83,1.4079347174238448,0.1005706597362028,130,0.008820630362863523
15,True,99.0,0.84,1.403226946033925,0.10369396904358945,130,0.009094562710345496
15,True,99.0,0.85,1.401495188550963,0.10640944558707904,130,0.009332725758216266
15,True,99.0,0.86,1.3981083681374467,0.10795342579312017,130,0.009468141780352234
15,True,99.0,0.87,1.3979966073405485,0.1085175458615577,130,0.00951761838333975
15,True,99.0,0.88,1.3965321961122996,0.10809234950595932,130,0.009480326195993982
15,True,99.0,0.89,1.3979954314993985,0.10660851076746658,130,0.009350184929498634
15,True,99.0,0.9,1.398510370326627,0.10473187025760956,130,0.009185592668645982
15,True,99.0,0.91,1.4014291649693973,0.10178704737008236,130,0.00892731461575152
