day,has_kf_reference,kf_mgkg,frequency_thz,eps_real_mean,eps_real_sd,n_scans,eps_real_sem
0,True,75.0,1.33,4.081070491911211,1.2329228758013244,19,0.2828519063577643
0,True,75.0,1.34,4.043639685881064,1.258980288005273,19,0.2888298867013009
0,True,75.0,1.35,4.021392194175311,1.2872333515339456,19,0.29531158400482294
0,True,75.0,1.36,3.9931216136997585,1.3246904180506682,19,0.3039048244083953
0,True,75.0,1.37,3.9695930903576877,1.3736633020801292,19,0.315139974537772
0,True,75.0,1.38,3.928501471424877,1.397865860634382,19,0.32069242227004113
0,True,75.0,1.39,3.9272358078327323,1.4392656079960946,19,0.3301901756930843
0,True,75.0,1.4,3.9231329314140573,1.4788058157092125,19,0.33926132146298366
0,True,75.0,1.41,3.9405093941858254,1.5250313276292897,19,0.3498661812036706
0,True,75.0,1.42,3.91225577172153,1.5075106632711779,19,0.3458466651320546
0,True,75.0,1.43,3.8857458472749538,1.529705616292665,19,0.3509385365677017
0,True,75.0,1.44,3.8898597266625465,1.5383071384586646,19,0.35291186108781836
0,True,75.0,1.45,3.8929692570215164,1.5585624091531742,19,0.3575587388789462
0,True,75.0,1.46,3.900588778663078,1.5321122952889774,19,0.35149066659583156
0,True,75.0,1.47,3.879850995997731,1.5307008218222657,19,0.3511668523746271
0,True,75.0,1.48,3.8888535989023145,1.5367960246725916,19,0.3525651878096245
0,True,75.0,1.49,3.843139374567777,1.5572888350829535,19,0.35726656094898795
0,True,75.0,1.5,3.839805471815598,1.5588490104431734,19,0.35762448972421956
0,True,75.0,1.51,3.7659417309500163,1.5816266747395569,19,0.3628500442946317
0,True,75.0,1.52,3.7752126124811913,1.6227470155049073,19,0.3722836974483221
0,True,75.0,1.53,3.7613358604147926,1.6562621813821286,19,0.37997260382383846
0,True,75.0,1.54,3.74162143306312,1.6724715526802643,19,0.38369128863578067
0,True,75.0,1.55,3.7113006755856506,1.6854637712498306,19,0.38667190799352447
0,True,75.0,1.56,3.6989534084721805,1.723293922046569,19,0.3953507398009923
0,True,75.0,1.57,3.724553375835653,1.7474473064447875,19,0.40089190620816734
0,True,75.0,1.58,3.6746769723776844,1.7586809915902237,19,0.4034690903298784
0,True,75.0,1.59,3.6785764234314984,1.7481507896121093,19,0.40105329631526404
0,True,75.0,1.6,3.658839228176486,1.7433575100147862,19,0.3999536425587974
0,True,75.0,1.61,3.671269999235089,1.8058876694047514,19,0.41429904496428943
0,True,75.0,1.62,3.5588324894223664,1.7983436205465448,19,0.4125683214591286
0,True,75.0,1.63,3.534820840192996,1.7891581072301521,19,0.41046102018067054
0,True,75.0,1.64,3.460995617575075,1.7705438313532507,19,0.4061906124199021
0,True,75.0,1.65,3.5028995652248347,1.7720080876100068,19,0.40652653584362036
0,True,75.0,1.66,3.4176763187898236,1.7759134962341194,19,0.4074224980291856
0,True,75.0,1.67,3.3127871865850542,1.7457110089613748,19,0.4004935722467926
0,True,75.0,1.68,3.066178216661303,1.6801957856249687,19,0.3854633492053772
0,True,75.0,1.69,2.99366715285699,1.6856619827425785,19,0.38671738082859486
0,True,75.0,1.7,2.9649900417995996,1.7025267805142938,19,0.39058643078597155
0,True,75.0,1.71,2.9667482762937696,1.7045617579836325,19,0.3910532866355099
0,True,75.0,1.72,2.8333463841589377,1.6304067466057097,19,0.3740409602800639
0,True,75.0,1.73,2.684508432551203,1.6470207759943525,19,0.3778524800248065
0,True,75.0,1.74,2.6683369560466064,1.6406442316220395,19,0.37638960041807407
0,True,75.0,1.75,2.5536992975664212,1.6384959537996782,19,0.3758967516848992
0,True,75.0,1.76,2.6109324907684353,1.6875630280810072,19,0.38715351054003166
0,True,75.0,1.77,2.530671237542441,1.7349734646139177,19,0.398030210630353
0,True,75.0,1.78,2.4686028847384405,1.7686719688861565,19,0.40576117771830894
0,True,75.0,1.79,2.347753572186582,1.7606902112501917,19,0.4039300369326771
0,True,75.0,1.8,2.224067183173383,1.6989212350300253,19,0.3897592619226944
0,True,75.0,1.81,2.096407311707278,1.7003212467104285,19,0.3900804466297814
0,True,75.0,1.82,2.046478021678597,1.7210393711471739,19,0.394833510351859
0,True,75.0,1.83,1.9484665039314344,1.6520308365055423,19,0.379001866733717
0,True,75.0,1.84,1.9500612263205759,1.665647956823832,19,0.3821258483847412
0,True,75.0,1.85,1.9202579152973283,1.679836431860073,19,0.3853809077976845
0,True,75.0,1.86,1.8791886340757282,1.7102058977580328,19,0.39234814110392197
0,True,75.0,1.87,1.8421548710837887,1.7161557860502348,19,0.3937131390929254
0,True,75.0,1.88,1.83682793603975,1.6777539352256565,19,0.3849031503040169
0,True,75.0,1.89,1.859520902492658,1.6918554756102737,19,0.3881382655400592
0,True,75.0,1.9,1.7106101455885663,1.5499691607680277,19,0.3555873124943358
0,True,75.0,1.91,1.715953216472836,1.5225167719845731,19,0.34928930257507956
0,True,75.0,1.92,1.6127246812085954,1.4901618362878695,19,0.34186657125788544
0,True,75.0,1.93,1.5238075957972577,1.4133860963208824,19,0.3242530085299037
0,True,75.0,1.94,1.446000669713321,1.3978149727721665,19,0.32068074779378586
0,True,75.0,1.95,1.3936016967344635,1.3505359085522213,19,0.3098341865790537
0,True,75.0,1.96,1.337824864294988,1.3928468499154651,19,0.3195409822426566
0,True,75.0,1.97,1.3192704562325226,1.3933016505003248,19,0.31964532065259693
0,True,75.0,1.98,1.2746862810564528,1.3900902706639626,19,0.3189085795907008
0,True,75.0,1.99,1.1992751812458722,1.3039028439254192,19,0.2991358278350626
0,True,75.0,2.0,1.1306567054744134,1.3526508089897715,19,0.3103193780149975
3,True,84.0,0.5,1.8594110643004742,0.7808674863262194,212,0.05363019914548236
3,True,84.0,0.51,1.8551881682374998,0.7802550401598795,212,0.053588136170084025
3,True,84.0,0.52,1.8529322581547631,0.7833172685383726,212,0.05379845087858877
3,True,84.0,0.53,1.852122847808013,0.7812579209484553,212,0.053657014305430066
3,True,84.0,0.54,1.85270012053512,0.7823599623394094,212,0.05373270281890819
3,True,84.0,0.55,1.8508804064204742,0.7797185128246343,212,0.05355128732141245
3,True,84.0,0.56,1.8511981731956084,0.779420555668927,212,0.05353082353994219
3,True,84.0,0.57,1.8493246006759527,0.779257747873465,212,0.05351964185464224
3,True,84.0,0.58,1.8475747129023028,0.7789902058527962,212,0.053501266993222725
3,True,84.0,0.59,1.8487772680123646,0.777362286216131,212,0.053389461013544984
3,True,84.0,0.6,1.8500191390561742,0.7735574294169403,212,0.05312814237570456
3,True,84.0,0.61,1.8530356397761565,0.7699936443869057,212,0.05288338061494584
3,True,84.0,0.62,1.8531506733116176,0.7666067911551538,212,0.0526507705799834
3,True,84.0,0.63,1.8522977780371779,0.7652579153802407,212,0.052558129411414
3,True,84.0,0.64,1.848101541677629,0.7645699800694503,212,0.05251088182028881
3,True,84.0,0.65,1.8459085681944705,0.764510066132476,212,0.05250676691420322
3,True,84.0,0.66,1.8435037931588882,0.7645551809860046,212,0.0525098654150648
3,True,84.0,0.67,1.8434766601040982,0.7624738155136583,212,0.052366916647532395
3,True,84.0,0.68,1.8419616475017973,0.7628977706943503,212,0.0523960340088868
3,True,84.0,0.69,1.8403776123922233,0.7605012090567622,212,0.052231437479848354
3,True,84.0,0.7,1.8381382681376948,0.7632854594839198,212,0.05242266058427272
3,True,84.0,0.71,1.834084209271263,0.760564804010136,212,0.05223580519917821
3,True,84.0,0.72,1.832291969816221,0.7619526688237981,212,0.052331124145922794
3,True,84.0,0.73,1.833356703213274,0.7575439740365695,212,0.05202833374479711
3,True,84.0,0.74,1.8348567000388964,0.7564929891341282,212,0.05195615180534666
3,True,84.0,0.75,1.8363943546320385,0.7516333266893146,212,0.05162238881833674
3,True,84.0,0.76,1.8371204131049501,0.7496624894392682,212,0.051487031160278
3,True,84.0,0.77,1.836952579603451,0.7500293923529313,212,0.0515122301558456
3,True,84.0,0.78,1.8340012505602683,0.7492251440625056,212,0.05145699415648178
3,True,84.0,0.79,1.8338232429323484,0.7494791607202549,212,0.05147444009216218
3,True,84.0,0.8,1.8322438505485796,0.7451331741108687,212,0.051175956506372806
3,True,84.0,0.81,1.8335765159551638,0.7471671416085073,212,0.05131564996763728
3,True,84.0,0.82,1.8298712709955756,0.7443422463373273,212,0.05112163536386464
3,True,84.0,0.83,1.8289266258399877,0.7458258955296526,212,0.05122353280874455
3,True,84.0,0.84,1.8242223103673005,0.7441638588480584,212,0.05110938366080096
3,True,84.0,0.85,1.8237239599253323,0.7471538867720393,212,0.05131473962173114
3,True,84.0,0.86,1.8211645143364743,0.7448882073526372,212,0.05115913212034313
3,True,84.0,0.87,1.8226404849928146,0.7421875998021721,212,0.05097365363227514
3,True,84.0,0.88,1.8225806768966044,0.7405910683219271,212,0.050864003400031
3,True,84.0,0.89,1.8238156619048052,0.7381925894331801,212,0.05069927519364234
3,True,84.0,0.9,1.823071852043282,0.7397727637939383,212,0.050807802014307846
3,True,84.0,0.91,1.8220514845518614,0.7348644717770915,212,0.05047069913457838
3,True,84.0,0.92,1.8210736294950207,0.7372656416256081,212,0.0506356121568428
3,True,84.0,0.93,1.8222268427189439,0.7325231957401013,212,0.050309899636178115
3,True,84.0,0.94,1.8218495500598395,0.7334180519295881,212,0.050371358611598555
3,True,84.0,0.95,1.821313538249353,0.7282565885375926,212,0.05001686785043605
3,True,84.0,0.96,1.81847982892612,0.7315438702384096,212,0.05024263928457726
3,True,84.0,0.97,1.8170324355480965,0.7299449317175108,212,0.0501328237361023
3,True,84.0,0.98,1.8126535729312974,0.7320149437962126,212,0.05027499274935783
3,True,84.0,0.99,1.8124130671989815,0.7296568395629556,212,0.050113037485692846
3,True,84.0,1.0,1.8095099097464038,0.7297503340151856,212,0.05011945871103504
3,True,84.0,1.01,1.811447145608429,0.7279872164989746,212,0.04999836730286776
3,True,84.0,1.02,1.8094149443259557,0.7267688934834277,212,0.04991469253462417
3,True,84.0,1.03,1.8096937963631863,0.7261643450838543,212,0.04987317198007433
3,True,84.0,1.04,1.8074517420419123,0.7256380113447893,212,0.04983702323046273
3,True,84.0,1.05,1.8089883084522722,0.7253611835230711,212,0.049818010617608786
3,True,84.0,1.06,1.8065926297765118,0.7229457051950204,212,0.049652114884935344
3,True,84.0,1.07,1.8086203326334112,0.7211188112625944,212,0.049526643294519106
3,True,84.0,1.08,1.8072048357223887,0.7197356503867373,212,0.049431647415549354
3,True,84.0,1.09,1.8072450039340684,0.7194139416360311,212,0.04940955236783724
3,True,84.0,1.1,1.8110890832860465,0.7182324969776835,212,0.04932841041556485
3,True,84.0,1.11,1.8054499018024097,0.7181687138264861,212,0.049324029770755395
3,True,84.0,1.12,1.8031969806271757,0.7192444784845077,212,0.04939791359080635
3,True,84.0,1.13,1.8021815690658425,0.7180517498730208,212,0.049315996653450565
3,True,84.0,1.14,1.801421145263057,0.7173437941139592,212,0.04926737405229285
3,True,84.0,1.15,1.8007198408071345,0.7175817597344785,212,0.04928371759821032
3,True,84.0,1.16,1.7994698008409966,0.7158177698535096,212,0.04916256627578549
3,True,84.0,1.17,1.8015585122805546,0.7130579549192771,212,0.048973021407905395
3,True,84.0,1.18,1.797830564852643,0.714456455976991,212,0.0490690708548906
3,True,84.0,1.19,1.7986127266897383,0.7159731399616005,212,0.049173237138619555
3,True,84.0,1.2,1.7963185128700345,0.7124092751153412,212,0.04892846989606001
3,True,84.0,1.21,1.7994927599300523,0.7153763873068708,212,0.049132251998023777
3,True,84.0,1.22,1.7970787276206277,0.7120712881144373,212,0.048905256853534265
3,True,84.0,1.23,1.7985807859392846,0.7121719689885638,212,0.0489121716443587
3,True,84.0,1.24,1.7952521827798558,0.7104042085939362,212,0.04879076136199259
3,True,84.0,1.25,1.7949466138522343,0.7089236436540539,212,0.048689075744440154
3,True,84.0,1.26,1.7942752311977805,0.7109396432756468,212,0.04882753516691133
3,True,84.0,1.27,1.7940996777354585,0.7084760118359922,212,0.04865833226495499
3,True,84.0,1.28,1.7936320941602604,0.7104152278313093,212,0.048791518166322524
3,True,84.0,1.29,1.7925347874058404,0.708109167819449,212,0.048633137314458195
3,True,84.0,1.3,1.7923814201423922,0.7117885004155465,212,0.04888583491463557
3,True,84.0,1.31,1.7900144702377319,0.7063748342686798,212,0.0485140227971538
3,True,84.0,1.32,1.7898743820138057,0.7093817008803558,212,0.04872053524390295
3,True,84.0,1.33,1.7889010980059288,0.705629887535388,212,0.04846285964545546
3,True,84.0,1.34,1.789923037101255,0.7077308237609177,212,0.04860715253783495
3,True,84.0,1.35,1.7884721691668934,0.7032499657648343,212,0.04829940594717695
3,True,84.0,1.36,1.7881149092064001,0.7061774027198139,212,0.04850046314270706
3,True,84.0,1.37,1.7875804526479595,0.7051172727295285,212,0.0484276531160448
3,True,84.0,1.38,1.7864645610455558,0.7054593353742131,212,0.04845114607493463
3,True,84.0,1.39,1.7868503359578656,0.7045726994367136,212,0.04839025166873858
3,True,84.0,1.4,1.7862373461759005,0.7044501299655573,212,0.048381833562898116
3,True,84.0,1.41,1.7882450602560556,0.7071055403617644,212,0.04856420789766722
3,True,84.0,1.42,1.785705885352547,0.7028045985201838,212,0.048268817999232216
3,True,84.0,1.43,1.7856310737432208,0.7037154832031063,212,0.04833137781610144
3,True,84.0,1.44,1.7843503371791136,0.7030771459779014,212,0.04828753663547965
3,True,84.0,1.45,1.7843711351460283,0.7040851325771819,212,0.04835676543934459
3,True,84.0,1.46,1.783261590032535,0.7013531904052952,212,0.04816913488064181
3,True,84.0,1.47,1.7832793959956454,0.7021397293828598,212,0.048223154599404766
3,True,84.0,1.48,1.7825690485406585,0.701841087024345,212,0.04820264375801248
3,True,84.0,1.49,1.7813944622240987,0.7006519758458012,212,0.04812097526697125
3,True,84.0,1.5,1.7824839358891449,0.7008773765502812,212,0.04813645585091215
3,True,84.0,1.51,1.7805304354894709,0.7008591933074366,212,0.04813520702066638
3,True,84.0,1.52,1.7819072925414396,0.7015272515399632,212,0.048181089448451585
3,True,84.0,1.53,1.7808451845133717,0.7010823419683205,212,0.04815053293361808
3,True,84.0,1.54,1.7811127817101684,0.701194049107588,212,0.04815820501144152
3,True,84.0,1.55,1.7802442222422474,0.7010955395113891,212,0.0481514393445974
3,True,84.0,1.56,1.779802116863516,0.7000012163930304,212,0.048076280924257475
3,True,84.0,1.57,1.7791487863783564,0.7009462827136946,212,0.04814118834564515
3,True,84.0,1.58,1.7782392368584279,0.6993154454464517,212,0.048029181982276646
3,True,84.0,1.59,1.7785401204759081,0.700225921667646,212,0.0480917137458792
3,True,84.0,1.6,1.778692298069407,0.6987068918820972,212,0.04798738635188028
3,True,84.0,1.61,1.78062994090921,0.7010431409177532,212,0.04814784059441143
3,True,84.0,1.62,1.7768594932410768,0.6973475042040121,212,0.04789402322283695
3,True,84.0,1.63,1.777018398142976,0.699350833182614,212,0.048031612421974706
3,True,84.0,1.64,1.7755439994051834,0.6974552302383712,212,0.04790142187725271
3,True,84.0,1.65,1.776018028902589,0.7026931246538135,212,0.04826116194265713
3,True,84.0,1.66,1.7753666012177933,0.6979229153184999,212,0.04793354262043115
3,True,84.0,1.67,1.782324057179721,0.6926135408503241,212,0.047568893284849444
3,True,84.0,1.68,1.7497135661915733,0.6495206277978799,212,0.04460925986531166
3,True,84.0,1.69,1.7451833971826056,0.6483256999802997,212,0.04452719188586127
3,True,84.0,1.7,1.745343339662155,0.6541120766990299,212,0.04492460187051344
3,True,84.0,1.71,1.7393205789206743,0.6436644107307273,212,0.04420705322583666
3,True,84.0,1.72,1.72495737598875,0.6101167509900481,212,0.041902990495267446
3,True,84.0,1.73,1.7187670289416452,0.6060915000247934,212,0.04162653512395625
3,True,84.0,1.74,1.7186762834341842,0.6087683325025662,212,0.04181038073332777
3,True,84.0,1.75,1.7200174909059054,0.6133342980749232,212,0.0421239725363224
3,True,84.0,1.76,1.7179051547845992,0.6133577084212873,212,0.0421255803655118
3,True,84.0,1.77,1.7203044731047246,0.6139439715064894,212,0.042165845079514624
3,True,84.0,1.78,1.7163560153238524,0.6116381211715229,212,0.042007478628318495
3,True,84.0,1.79,1.7179155342526977,0.6169379204146155,212,0.04237147033474151
3,True,84.0,1.8,1.7159913377840683,0.6228032020737779,212,0.04277429953295173
3,True,84.0,1.81,1.7144161606158694,0.6141475192060821,212,0.04217982479291788
3,True,84.0,1.82,1.7139365817372436,0.6195295253736517,212,0.04254946249409422
3,True,84.0,1.83,1.714278942506013,0.6192944092889844,212,0.042533314655102565
3,True,84.0,1.84,1.7118459849276688,0.6228355616902169,212,0.04277652200053335
3,True,84.0,1.85,1.7132244430503332,0.6188327218785499,212,0.04250160583356992
3,True,84.0,1.86,1.7112819151173193,0.6301372156544869,212,0.0432780016536785
3,True,84.0,1.87,1.7131844409871526,0.6106410858063819,212,0.04193900195830221
3,True,84.0,1.88,1.7091963084900041,0.6232351624877545,212,0.0428039666959854
3,True,84.0,1.89,1.70680359548264,0.6201594881432805,212,0.042592728514745666
3,True,84.0,1.9,1.709734810312208,0.6351023418012188,212,0.04361900791747424
3,True,84.0,1.91,1.7047307965670722,0.6262338885720441,212,0.043009920049018234
3,True,84.0,1.92,1.710568383748886,0.6325937688655513,212,0.04344671842089938
3,True,84.0,1.93,1.704294630607281,0.6194959912631844,212,0.042547159361931576
3,True,84.0,1.94,1.7023638329508184,0.6180595795996974,212,0.04244850620385204
3,True,84.0,1.95,1.7024312738890868,0.619125910161551,212,0.042521742087518015
3,True,84.0,1.96,1.6985106831952388,0.6112067518289074,212,0.041977852060232565
3,True,84.0,1.97,1.7045440065978188,0.6183936475636275,212,0.04247145008581336
3,True,84.0,1.98,1.699074480053735,0.6131910191818044,212,0.04211413210154202
3,True,84.0,1.99,1.7060022465239524,0.6180961296964584,212,0.04245101647480378
3,True,84.0,2.0,1.6986882186425578,0.6051840974556774,212,0.04156421445964511
10,True,91.0,0.5,1.483291380202066,0.19475170534146255,177,0.014638434576668764
10,True,91.0,0.51,1.4833945257178272,0.19374319972985737,177,0.014562630652950605
10,True,91.0,0.52,1.4844480523296046,0.19219660457692123,177,0.014446381442587315
10,True,91.0,0.53,1.4884070247399415,0.1898879048692773,177,0.014272848946077133
10,True,91.0,0.54,1.4911260894465777,0.18783122847037442,177,0.01411825968146488
10,True,91.0,0.55,1.4941488742573454,0.18614606101431427,177,0.013991594738978156
10,True,91.0,0.56,1.4949354524430163,0.18227089811507705,177,0.013700319658870598
10,True,91.0,0.57,1.4953474263298026,0.18213694745006545,177,0.013690251310340167
10,True,91.0,0.58,1.4950705007773781,0.18420752934307993,177,0.013845885775894058
10,True,91.0,0.59,1.4927592206360394,0.1865176354791307,177,0.01401952398603681
10,True,91.0,0.6,1.490324800577552,0.1892120316201217,177,0.014222047201761014
10,True,91.0,0.61,1.4870372073518427,0.19112683853274032,177,0.014365972902787228
10,True,91.0,0.62,1.4839138722933258,0.19256958225040055,177,0.014474416161267763
10,True,91.0,0.63,1.4826564124465844,0.19271672802233536,177,0.014485476314768984
10,True,91.0,0.64,1.4802387171839742,0.19171924304213242,177,0.014410500752432782
10,True,91.0,0.65,1.481228905200956,0.18921138393153014,177,0.01422199851850529
10,True,91.0,0.66,1.4821290406510987,0.18716051029036432,177,0.014067845415873493
10,True,91.0,0.67,1.4847694121156607,0.18370593451542575,177,0.013808183599906754
10,True,91.0,0.68,1.4854012198796858,0.1818743721307499,177,0.013670514940758655
10,True,91.0,0.69,1.4874911697027755,0.1795199751406552,177,0.013493547626164008
10,True,91.0,0.7,1.487110168858163,0.17948808338458155,177,0.013491150494986127
10,True,91.0,0.71,1.486250263241027,0.1798770799320576,177,0.013520389265967846
10,True,91.0,0.72,1.4833062745009327,0.18181424764938187,177,0.013665995707998055
10,True,91.0,0.73,1.4818035778802552,0.18341700253057835,177,0.013786466142029403
10,True,91.0,0.74,1.4783104028325331,0.18585602321263647,177,0.013969794162817977
10,True,91.0,0.75,1.477185185538288,0.18718930794819158,177,0.014070009980385656
10,True,91.0,0.76,1.4749816994919236,0.18609361472011418,177,0.013987652634106259
10,True,91.0,0.77,1.4759964179175726,0.18629051145807413,177,0.01400245229920769
10,True,91.0,0.78,1.4761369155699053,0.18524853437768127,177,0.013924132505832963
10,True,91.0,0.79,1.4786127364606203,0.18317087743540705,177,0.013767966247011671
10,True,91.0,0.8,1.4801680822858538,0.18049509991985344,177,0.013566842492873155
10,True,91.0,0.81,1.4817964492223255,0.1787110708006757,177,0.013432746652746021
10,True,91.0,0.82,1.4830049657913429,0.17648913896117394,177,0.01326573602858057
10,True,91.0,0.83,1.4835532898228632,0.17572705752684223,177,0.013208454480267558
10,True,91.0,0.84,1.4820471891631921,0.1763945073032192,177,0.013258623077598071
10,True,91.0,0.85,1.4804349662100678,0.1776998485188191,177,0.013356738531587474
10,True,91.0,0.86,1.477027770122627,0.1793568955216095,177,0.013481289811373615
10,True,91.0,0.87,1.4756734499343394,0.18110284026434728,177,0.013612523054472742
10,True,91.0,0.88,1.4728495235909027,0.18235466323776872,177,0.013706615831046234
10,True,91.0,0.89,1.472342904220701,0.1830534900123617,177,0.013759142867984719
10,True,91.0,0.9,1.4717035372122094,0.18283395266459934,177,0.013742641430440333
