residual_mgkg
5.662004681729896
3.8130820925365576
-2.968955706992463
1.642093619555775
5.152589064903264
-0.2130970735342458
3.7292915121098194
3.101439272201219
2.6844108930774744
1.9688443269695763
4.3993499291557345
7.47939466459019
-1.1930175127257117
6.780341481272158
3.58176568983998
4.447795620662734
-1.8791636779828351
3.2077926831358834
8.605393176687668
-1.6519743737997625
-5.243667953290286
-4.306244014254287
3.731525825343545
12.207114492185728
7.162010182979036
9.357734022572652
3.0638420326823157
8.25923067771564
1.5822532174782185
5.120061908779899
1.5979764146470672
0.4700091129194258
3.1980783523811462
0.7626771096319932
7.901137492795254
3.4472982862737123
4.268085122350735
1.3167158209992176
7.693134224361964
-0.2606328386634901
5.308171374246594
1.2637576035818563
-1.0904882697088631
0.7098963018027352
-0.5511193997384766
1.8164546144992946
1.310684185087603
3.915924914594229
4.927855847967852
-0.42243586156673785
0.06362382207659686
1.3236219845570816
-1.9922711159894633
2.999885249047755
3.536144122871964
0.9815683586512564
9.746059828879481
3.837080919383058
-0.28184471543529854
-1.2814766192276188
-0.7614838544350221
-1.8396704290381274
4.682385781780852
-2.6239949525455173
-0.15724356592644298
-1.9499391546566114
4.351976596574399
-5.506978947552237
-1.2827515632812216
-0.32037759530621246
1.4446708537062374
2.0108567760282146
-0.6959143999807459
4.123534999339098
1.426260284588276
10.037849395079752
-5.866040779311521
2.6496478213757944
-4.013284980716408
-3.0247901013476355
8.107583535044265
7.146501762698547
-7.25749675310325
-0.723849627070657
-0.09614622150346311
-8.359603264585076
-0.028076876013670732
1.7406100376683005
1.0363057498135
-7.8103299096228875
4.598078108471941
-0.8545789240666996
-2.080402948628276
-4.848326673649455
1.0150812354207
1.8403217752590033
-3.7611273860005747
-1.4744043803005937
1.4752396599904019
-9.65080331066468
-1.3628521865521057
-9.462582383156262
-5.524391890054442
0.04625090567351328
-2.4102218827665136
-3.4333082386015725
-3.0166902424155073
1.5600796054279666
0.9945669883478815
-4.981830535647404
-0.6609919313307909
-3.715983836600728
7.784547593090741
-4.790181784693345
-3.084069860007017
-3.2282825035286313
-3.588859775538716
-1.2683381584009308
-0.7405575502774148
-8.307037821921838
-4.125208276897017
-7.114545014224481
3.1120664740886044
8.028545497587247
3.700174087483415
-0.4478223692539257
2.257309598277886
-1.1655137625797285
4.794111667254509
0.8388036046751107
-2.75254140575755
-6.350959608393824
-4.392605247572648
-1.3912632659816409
-6.010262772872823
-2.9981342398571407
1.6870240992140018
-2.244825697829149
3.6234024076095075
2.0087419713460077
-3.1956430716104007
-6.410686549976656
-2.476878806346921
-3.775116851054731
-1.1994955727626329
2.510469091777736
-5.702066936331807
-3.4989386712230925
-1.3357049820641083
1.0721646885870586
-0.8006115964650701
-1.0898619070766304
1.7008934394391642
-0.8522088789137926
-3.0437673842291018
-2.1608993801906045
-39.53275483065866
-15.83275483065866
